Crime ID,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b4adcc899360d595450a35cbe4d7d71d295bafefef98b2e764ff3bb8b90fafd0,City of London Police,City of London Police,,,No location,,,Suspect charged
64b14e3efdf9e12425e3ac19f5e72b6d19b5656523d91bc6b888654f1df18495,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
d9909143deda1db75d8ba35b701f31b268d9273764ad427b0cfa9dc95a4366dc,City of London Police,City of London Police,-0.084701,51.50932,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
bd44c99de1bdc727abc7c682bf3916969a3bc673e9309318c5338f4edccd50a6,City of London Police,City of London Police,-0.07908,51.519615,On or near BISHOPSGATE,E01004307,Tower Hamlets 015B,Formal action is not in the public interest
f8e3fc7e63baa91ddd6625dd1f4f48203f565fd021d9d426c09e1a8984aec412,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
0bca94e0f7c12d09f829c03317f6d6dd971f159cd6fe1f6fc5dd37e392026d5c,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
2e4253886e78f9d9860c091c3ca7796d32ea4ed89df9fe9e24355eb7fd7e5568,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d40cd4a922d545e85c6d8db2c99f68f215b07b10c381426944105eb9e24fe0e3,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
6ca37182ff61ecbc9064e59a32b3023e3f5e9b92c8674290d0bcd2f30dd339eb,City of London Police,City of London Police,-0.096814,51.512952,On or near ST PAUL'S CHURCH YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
60d2ba959c0339ec5e3803cdf7903991d2bdcff83ea1f023be741a3547647f61,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
71d36bf94b07b4c1477eea4dcc7ece28cd9757d02c577409c5c2e447efcf79ef,City of London Police,City of London Police,-0.077655,51.514088,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
5669438d4e203474755a5fa53ce93bf0ea764dec9964c1f4e92acb0559f30765,City of London Police,City of London Police,-0.083972,51.510549,On or near LOVAT LANE,E01032739,City of London 001F,Unable to prosecute suspect
965af31750cb19ad39bcc5c86be1a835b7b9781482c6e84a62d8bdd4b3fd109d,City of London Police,City of London Police,-0.107148,51.511879,On or near TALLIS STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
9428405fb4e463939e4d69a7a4ca9a726421c4baa54c304241eb6ffb1bee8f8a,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
612bf70fade0fe7bc681a1c3a17695f518066d308bf8327bfc4f7b70b7b46fb6,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
ed2bcc93f2d9918e1871ddfb70aa2c0c57d27c1010716426864a25e2a2d97b6a,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c22950018c5e9a1661c89977b41a5102c114f9866fa9e07ceb7f9ca315751eee,City of London Police,City of London Police,-0.100974,51.51445,On or near AMEN CORNER,E01032739,City of London 001F,Offender given a caution
43eb10ba0ce43a4b705dd2560dec406d53d9be142a2b9c8e653467c290ad5423,City of London Police,City of London Police,-0.084566,51.51769,On or near BLOMFIELD STREET,E01032739,City of London 001F,Offender given a drugs possession warning
1052ac6ad77472415bac88cfc2135b57cbe64cadfa6daeea29db41ff0d5f9d5d,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Offender given a caution
e03d3c47cef4ecda0db40bfe0784005b20d92c647e1286ffb0bb055dadc41e52,City of London Police,City of London Police,-0.099716,51.511435,On or near WHITE LION HILL,E01032739,City of London 001F,Suspect charged
a32ef07da84348f108b40084c17aa7bc7ebca710dc69e7635b6fc4b154d62bcc,City of London Police,City of London Police,,,No location,,,Suspect charged
7012c31208b2d1da7dbc344c19f370e6038320c83756c5f8a4d42e681a749da5,City of London Police,City of London Police,-0.089858,51.520744,On or near CHISWELL STREET,E01002704,Islington 023D,Suspect charged
a32ef07da84348f108b40084c17aa7bc7ebca710dc69e7635b6fc4b154d62bcc,City of London Police,City of London Police,,,No location,,,Suspect charged
2066830c59f46086118f146b1164069eaef067ed4e09084b39be429013d3e551,City of London Police,City of London Police,-0.08162,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Suspect charged
90f1a1a69cbcfae5297a544d15fa83b1966c09efb028f15ec13b1b992a84eed7,City of London Police,City of London Police,-0.091108,51.511529,On or near CLOAK LANE,E01032739,City of London 001F,Suspect charged
f617a43a4baf155b48c42ee1e35ae4c9a3745e5d709eecf62cbc6ecbc81e41a2,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
807c958b42cc703b509aa293953b0e8d89200982f6fd7a4260ff776a5b95ca5f,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
4c932f514594bf2dfab1440cfb2571063f157372241e45b36289bf1ecf4ff273,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Offender given a caution
ccb152dbcfc0610193dd05d3d4cf0bed8661ad4e894a14fa3496e2f7740b825e,City of London Police,City of London Police,-0.091151,51.516026,On or near BASINGHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4802bd3cdd4d991b5fd4132e1c720e683893f4175c77b77bfa9eebde9f58392b,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
0d0c5c5e1d2f8bf8f96a8fa70048c48f418f5d3e42b04c989e86d4f46b7712ab,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
4dfd8c6fc4d1a2a77859e1c1e16a0390c376fe1892d678fcc838a0bdeb159657,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
95243d5f40f62d16f7ffeaf73f7e79aa882987c85eacb6901ff315e6d957fc31,City of London Police,City of London Police,-0.08162,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Offender given a caution
65811fd40d4c4e3da418302015520310277776751c7b7f014860a5df6ebc351b,City of London Police,City of London Police,-0.094468,51.521853,On or near GOLDEN LANE,E01000003,City of London 001C,Investigation complete; no suspect identified
b24df6fef7acfdfdd2a09ab7d78e76566f8bfac83a3e515a8c3620f25e9b3166,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Offender given a caution
a5a24c596f919856d641521d719fde208770dcf36f741d636864f64b1d1b91bb,City of London Police,City of London Police,-0.111974,51.513683,On or near FLEET STREET,E01004735,Westminster 018B,Investigation complete; no suspect identified
cf49f61e6586a0252de35d2f3f398c06270c0d14001bc1d2d8e3cccb836862b9,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
974595253a43fceff4e44315086f4c243d43dcdfe57298081065f56395740775,City of London Police,City of London Police,-0.093257,51.51392,On or near BOW LANE,E01032739,City of London 001F,Suspect charged
7ba33d7f9d3e9184a931d613af38a6f789737e97eaff20346248ba8c86fcbbbc,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Offender given a caution
e39800474d5fab2e694aaa6547e1fa1396bf1b8798432afac2e425785873dced,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
82280256bcc056983e54b5478b18ae477e190109e56ea411aa8826ab035374a5,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given a drugs possession warning
a32ef07da84348f108b40084c17aa7bc7ebca710dc69e7635b6fc4b154d62bcc,City of London Police,City of London Police,,,No location,,,Suspect charged
b489558e187ccb6e1b1d06e1bfba3a81f7afcf18432fb3eff6da487e7c4ef3c0,City of London Police,City of London Police,-0.077224,51.516122,On or near Shopping Area,E01000005,City of London 001E,Suspect charged
2ef21989ccb137206d2fd1af60233853af55d1e413c2731a14fbcd1eb4dd961d,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Offender given a drugs possession warning
0ba5a698a8c917235e6fedd3349932c5fae0e119c26fb4283831c3365ac51a49,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Offender given a drugs possession warning
70bdf1f03ac3ee415cc29d8f8ef446841c64eeac6277ccff81d43e90b2ae992b,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Investigation complete; no suspect identified
9f0a02ed8995bf760f39fb11e03e50adff34e578d7fc9521e028e3a83bed88ed,City of London Police,City of London Police,-0.086764,51.510307,On or near FISH STREET HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
6b90cbb64409d78f120c16366a0ac98709fe39d1ba2c22ecb1aaa785b9695187,City of London Police,City of London Police,-0.084201,51.510949,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
10430f7d409be311e9d1959a0d8a7f176befa2c8ae93f28a2edd6ac9d9ea896c,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
f9172f769165824bd4134901da45e29576a5530cbf6e6a97ddc7139ba0cf8b75,City of London Police,City of London Police,-0.094959,51.522868,On or near GOLDEN LANE,E01002706,Islington 023E,Offender given a caution
3caa2ff5bed6e54e55b8f975e578d8df4d2595b12385be73ccc46b2821e2066f,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
986ccdd50c7619824868f3e000bdf2c6a3977e0cbe89b979702568f2789d42cd,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
f9a27aa3270f6a24ec5b138b937837598f25f451c8639c1d0b806edc4c928234,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
ea4dcbc67bd08f1f9c5314ecea516a65a32282fb92d0986d7cfdfd1e3be70c38,City of London Police,City of London Police,-0.08767,51.516877,On or near COPTHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
d620b0b29a3cbbc52098469810da0ffecb673914283553744131882e4850ac3c,City of London Police,City of London Police,-0.091151,51.514992,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
53c1523e7e13e7d0494e384ba7622c1d15000f6e9cd10a4ef79ee222f543857e,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
528aacf4166eceb4aa75f440a966026f3862a571f1f2508d975a68bd700bfc7f,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
bbed0da00a81711427c076dfd7e0214ff313031ddf1cf7174a0d4f222c4d0537,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
c4f1b814e184eb73addd29511fb223d0620eaca5a0a91933a7f3aa441253a758,City of London Police,City of London Police,-0.093465,51.514463,On or near RUSSIA ROW,E01032739,City of London 001F,Suspect charged
99cc804fce53fe39c98073bf3f2b18a04b623d98909999d584ae5b57ceef3203,City of London Police,City of London Police,-0.080389,51.51282,On or near BILLITER STREET,E01032739,City of London 001F,Suspect charged
5bac06bcd17c2ac19f3f409a75c79989e05d9b29b18466b3725159be1b88d74b,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Suspect charged
071d50f369fceee9122caef98bd28f0b33557a08fe3bc1ee7e17684cb4d3e5eb,City of London Police,City of London Police,-0.10668,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
edb203f01ecfd771c75b8f23c896ba94f7b8f7110294a260e933fa179e720cd8,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
7e829de0a29a633d8ff4379167d603196537a94c41665e7455e65d89fc88e95a,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
fdd1cac2a8e1a530c9288987a55d9a947bba0dcec038dc51ea10ef20cf013d43,City of London Police,City of London Police,-0.076437,51.51905,On or near BRUSHFIELD STREET,E01004307,Tower Hamlets 015B,Offender given a drugs possession warning
dca5a68b57caa6b8687fdd184b5b594caa18d9d9cde596f82a0582d4e2ff09f6,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Suspect charged
62fb41d3c4a8ce3fb371d80e255bc631f379c7a1d71eaef4a9ca73cf15fe5897,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e0fca000339c8d02fcf5d3f26e0fed0fd82c6cb69bdc13bd9139ba65553be2a6,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Local resolution
0dc3603511e17917009192e706eb6d98603a6a42883456fda99e956f00a3e9d6,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e462e55f90065214da925b30a4d81862f034e02e8fb0b024228dfa633c37cb99,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Suspect charged
a660b56ed18444ee12a784e2c7df29d9f4405d1aeeaa44a069ed7fbdfc75600a,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Offender given a caution
518f96ca3e72bd0e337e06f9034f4c167e96a4a2e3e44babb118f91b1e3e90a2,City of London Police,City of London Police,-0.085257,51.5112,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
6ec7431179ef096383280fede74ef3c4f5a08be58705db5e0df87215b269097a,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Offender given a drugs possession warning
38ed12cbdfdc04c833adb5c29bb72acf4341c2410e0527dfb89ff05a4f8c6aff,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Suspect charged
616be096823ccb027f86c6cdd9f45530d4b17fffe378ba6260ad9f6856913635,City of London Police,City of London Police,-0.088872,51.51089,On or near LAURENCE POUNTNEY HILL,E01032739,City of London 001F,Suspect charged
3a576ef11df5f85415bc68092e3256ace0bb73df71263696e15622ef95c4d8d9,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
7d603bfad3c3260485b4dccd63a68732d77c6b25078c000161a3a60d33e354df,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
cf0d3800727a5222e3bb8b3bf387ed5451dde85c3753eb964157d6b3c49a726a,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Unable to prosecute suspect
123fe560196bef3ecc2b28bc0b8b0eaf855b41353f9877f5b1c5966ac682df56,City of London Police,City of London Police,-0.102721,51.515404,On or near ST GEORGES'S COURT,E01032740,City of London 001G,Local resolution
1be986e359d8d4f0b1bb6903fda9a8fa943231a16a7d7daca17bbf65cc7d8eaf,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
113299900be6f3d7c49cdf1888055cd3a22b54fddbd1aeb1ee314019034393df,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
0c243b7dc092bd1b6eda34e5d40206ebe7f7a16abc06bcd19d8983e6c9c7bd0d,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given a drugs possession warning
518fde3f54555abd2ef853f977182f27986e78757969a45ae01be112e154acdc,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Suspect charged
f42a1154501bbcb2e6a641a340c977dbed1d39f084cc95864c32b4403ade13eb,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Suspect charged
6005d4e19d0506c3368cd249145b09c694a4afa48f8fd56fe98c34d73d347e74,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Local resolution
90f8178a8d2a04b0c2d88e1d43f1f742371450bb3e3415700614420488e658f5,City of London Police,City of London Police,-0.085257,51.5112,On or near TALBOT COURT,E01032739,City of London 001F,Suspect charged
c90f9c669224a21f2c51e605dfc56f1e0acd751cd7dbc8425abb56e849bfb9a4,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
b26de495bbaef440f58ae79853711fc4f7c79144f3de9339ae97a155b1cf2762,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
5ecf2772a4e70e7d04cc20e3d539696813595c1f128cec4df421233bd6dd6460,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
2cbbba19d14b92333da7a0d966b002161c46f6e6c3c9f4549d6d961c3277f7bc,City of London Police,City of London Police,-0.085669,51.5151,On or near AUSTIN FRIARS,E01032739,City of London 001F,Investigation complete; no suspect identified
61d20fb866a33fcf35b7b8e5057b7d71f510b0d154d18a3b490c4fd4f82a9c2a,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
eff285049476541f92f804a3d6b47259edbdad8e86ff2116665bb5a08b011145,City of London Police,City of London Police,-0.092517,51.52058,On or near WHITECROSS STREET,E01000002,City of London 001B,Suspect charged
3972edd73f67f62e69261db3ce2a008d20c7fe4d08128f39855c6123295a02c1,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Investigation complete; no suspect identified
61a7189a1f7f43c6bca93f4ccafcfa41299ca3e2206c88832b64ad29bc317b0c,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Offender given a drugs possession warning
8f75255aeaf2eaae2ff81fe05c1bdb5fc940d2c90b6cea6ae34f79c204c16380,City of London Police,City of London Police,-0.078779,51.508971,On or near GLOUCESTER COURT,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
0c27da00ca63b866c13584afa7ee128291df8e3d758e6b02823fa209c8ba72b1,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Suspect charged
daab0e4977b0431124367d25492f334483cc17a684a91942d9b9326be7ebf499,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f13e349cae637ff2a4bec41c0d543eebe0ed16a098af37baf43b368afb21c8d5,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Offender given a caution
e60d147e72b6745a7ea527b80c2fb018e36fe5d23fcf3426aea862a6730527f1,City of London Police,City of London Police,-0.092517,51.52058,On or near WHITECROSS STREET,E01000002,City of London 001B,Suspect charged
f0f4dc5e22d786d23b208aad56c9906439eaabd4c62367bf9e617e4b18b82ca4,City of London Police,City of London Police,-0.090203,51.511118,On or near SCOTT'S YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
ced532559b9fa8b29dcc96c278846bfb0e447a0b3773dedf45268b658c6900dc,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Suspect charged
b0d79f31f3e248f8cc849d542d4c3d28db020cb799a01bb4c27bb734e92ecca7,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
9e59158aa847aec330586bab08ad3cd9190d5ba39d2bb9f4a0504f9c97f1e4be,City of London Police,City of London Police,-0.076437,51.51905,On or near BRUSHFIELD STREET,E01004307,Tower Hamlets 015B,Offender given a drugs possession warning
f65243cf104340e49347cabc6e4c57c9fc4a5f1405a3ab12b7702749432b0f9e,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
48f138b97540d585e5b5a9f263a22b3ca8b14c58f872292a5051787a5fd1e3e7,City of London Police,City of London Police,-0.090203,51.511118,On or near SCOTT'S YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
9be4ccfc8784c60f2bd732a22398f19532b5118c16310e2300a5ee66092cb601,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
ba90a44a6ea1c31905c34c98570c10d4e651615c9940d7e41727e810783d8d43,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
66af414e36719968dc4058a912c1fa1dc04bcc8a642b0431e5dcd270da0affb1,City of London Police,City of London Police,-0.07978,51.512243,On or near FENCHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
eec6b0ff03b537116021607e7ee7c37465f497934e2abf0f771c4d22ce7fd1a5,City of London Police,City of London Police,-0.084621,51.5102,On or near BOTOLPH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
58fca5f9b946189b70d33f1c3e113b766b0eca195bb1c6753e5dd9105b7fb178,City of London Police,City of London Police,-0.084095,51.5169,On or near NEW BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c33d884ce0bf3c4e45da884a514f557bda14628ec879b50ad59c59860ef90a75,City of London Police,City of London Police,-0.084701,51.50932,On or near LOWER THAMES STREET,E01032739,City of London 001F,Suspect charged
416f21be7362d65ac74717c4d0bcad7709f94eb7d83edc6ebadc8218de25a374,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Suspect charged
a5560a1c2b7217e991cba3e9d734ae2b8f260a2297c7b81231f0df65a223073d,City of London Police,City of London Police,-0.101575,51.513857,On or near LUDGATE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
80ddf45d2a1ac6ce391eef468316e9bb04907ca6b642196bc2988929d33e0638,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6173aa44bbeba79520f327e77997f8129abe95cccd0f7001a03e4eac268f0ffe,City of London Police,City of London Police,-0.0985,51.519526,On or near MIDDLE STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
297676618a77e4bde123fa680c9927038d948c863bcdf4c862bca95b145a3dbd,City of London Police,City of London Police,-0.073515,51.510414,On or near Parking Area,E01000005,City of London 001E,Investigation complete; no suspect identified
92be9a7d4c6c076cf245d15ca162d675ec65139ad5fabefd99279a24d449ebcd,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
bc3b136c1f2adac73ed61ffeeb19ed5cf2335d182fe133842685c5c5ab846134,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
329c992c1f75b6a0f4efe964e91c5630ed5fee00e2a4ad4d39e06422582d09c9,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Local resolution
e93b52d0efe184ae1ae279361ea0a234f669a3b9371e67edac1c054c41a6a5e2,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
93195dfc6b0ab7451ad5ac4affe3ce8417e88f6b8a4e23686222fdd390eca0a7,City of London Police,City of London Police,-0.08154,51.510806,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
0eef6ce3bc50f5b4a64044c0a646d0edcf298c52d68ec873d0cebcaf4e44079c,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2ac85e3c7fc657b13100919f5fff41875b85265115c40ab100a6876dc608d046,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
0b82bfb9e0fe76f9038192eb144cfc878beeb7f9784f13fe781d4af7997520ad,City of London Police,City of London Police,-0.101794,51.516207,On or near NEWGATE STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
3ca470c18afb80f84d763d4fa14cd50f4dbe3efb691e6b0d32ef59de7d4f72d8,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Suspect charged
4411cc99fc70ce02c3c1db1198f3c56bc3aca6355ae329d9a7fdf7714581e09b,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Suspect charged
137475ad9c7e1c8c02c234f5ddb9ecbeaa997d597525935f11bbdb1576426478,City of London Police,City of London Police,-0.09586,51.52166,On or near FANN STREET,E01000003,City of London 001C,Investigation complete; no suspect identified
02ad21eb8ee99bf9ee7c6582ca438d03651cf15e25d024f6ada390a436948ee0,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
9ff496bed3426fbe5ff52cb799f70b0c0f08a64cb7b624418ca5219352273cff,City of London Police,City of London Police,-0.077224,51.516122,On or near Shopping Area,E01000005,City of London 001E,Investigation complete; no suspect identified
b87ec78fa8072f3f056f85c3337bd4857d2c4575702196f18acca1a000e4ce38,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e17bfad4f1592088fa7603dafcb20037b2a7ecb0556313ae8844876bede44091,City of London Police,City of London Police,-0.084566,51.51769,On or near BLOMFIELD STREET,E01032739,City of London 001F,Suspect charged
4eabd9f5e47100558d0d983734cb4d01a083dea51cf6cd7df512412de2a77f73,City of London Police,City of London Police,-0.09586,51.52166,On or near FANN STREET,E01000003,City of London 001C,Suspect charged
1c23d2f33133e8f29046eb18f88087d4efb9ea1935acd8d353abaf71be748a39,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Suspect charged
160fe531bbe8c643030eb900c66de66b7ab7aae25e2dc400183d2e1b285352a7,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
e56c2a4453d51097b4b754472eaa3071ec8989be77f840814054742d1f9eea87,City of London Police,City of London Police,-0.095377,51.520789,On or near BRIDGEWATER STREET,E01000003,City of London 001C,Offender given a drugs possession warning
a2ce2c63994841d345a14383cbac136f8fe93dad62a6f2e07e3c0020c05d0bd7,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
edcb2292c2789b3993da63f334045c2eb8c1213c1c569291f1b8ca3a8e7574a2,City of London Police,City of London Police,-0.111132,51.51242,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
